f27ad1fab5a9e9dcae324cbd5d9c1daa`2014-12-08`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0317.JPG
666d031e90d4e24c6e726cf49d89b006`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0284.JPG
da42a56235cbc5cd5faecce18c733503`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0285.JPG
089014b4a1c93707ffd1c54dfe800b54`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0286.JPG
6713bde5c59fa1b96e68337323a537e7`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0287.JPG
96edeb99f484b49dd6266f875fdc95f1`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0288.JPG
fa033b38b02d18596b838fb5fd66297d`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0289.JPG
627118e6ca8335171a4489f8446c6169`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0290.JPG
c15cfe0ce086ff76c5d23516d156ca52`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0291.JPG
71e99916b1d04979e00fc5f6dbfb5632`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0292.JPG
e79af3f33e32f2957130bdc716e76ba2`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0293.JPG
2a7f4ac34137c67f3819003c0103f0e3`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0294.JPG
0f31d0e5c65831d38c2d82c95e602bd8`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0295.JPG
8d69b0e1c273a96c23a20e8013e2915f`2014-11-23`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0297.JPG
fc055e07fa7a1ee17f49784ac651e01a`2014-11-23`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0299.JPG
d7914420afffe86f0a60dc5e0f20553d`2014-11-23`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0300.JPG
3a51df2a550e1fc16ed94cc9892503ae`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0257.JPG
6a598ef812bccc56f281f69292f9fc0b`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0258.JPG
b98b72038399eb9e10e487960fe19875`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0259.JPG
ae08310c74d23c230be4caaced82897f`2014-08-04`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0261.JPG
9edbfa8041fcef77202107f646ae484f`2014-08-04`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0262.JPG
0c4f9eda0560a13ea976e880fbbac96d`2014-08-04`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0263.JPG
6059c6c946676c7b27e66fdf96fc18a1`2014-08-04`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0264.JPG
97df1705a329077fc951007f0c4f04c4`2014-08-04`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0265.JPG
e9fba03f7ef06572e1efbdb1d46267c6`2014-09-13`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0266.JPG
ead59353e6193954dd42d43b0a397814`2014-09-13`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0267.JPG
184e889e7973bc28e71878dedd14633d`2014-09-13`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0268.JPG
f7704ef097ba5eeaa62f4d7757b1cfab`2014-02-02`Canon(Canon EOS 60D)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0269.JPG
730429394bcb313763fc240403be9ec8`2014-02-02`NIKON(COOLPIX L18)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0270.JPG
d8553a3ad7b9126dd48e075d715a8474`2014-02-02`NIKON(COOLPIX L18)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0271.JPG
4a6cce05ac08c8d897288b4fb8a0a0f5`2014-01-09`NIKON(COOLPIX L18)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0272.JPG
00013fbb1daf4a7316037c0fb90eae1d`2014-02-02`NIKON(COOLPIX L18)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0273.JPG
b04621a798da19803e299247fc5c8f3f`2014-10-16`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0274.JPG
fc5fdcf550d6fad666c433594bfd3b06`2014-10-18`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0275.JPG
d477854c70e236e709fb3dd75f8c1d31`2014-08-04`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0276.JPG
8d2035b556adce614f55c310534c75f0`2014-11-20`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0282.JPG
5187244bdd8de09e86f4b7231bf8fcac`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0239.JPG
d2c7c33b7ddbeabf204fa12300232d20`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0240.JPG
f594b9bf035b1c86ca925513c1d83371`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0241.JPG
96beee86d449a245758bfdc32c3ebcbe`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0242.JPG
9d5a020a7409b6ce8b5d687e63fee47b`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0243.JPG
b7b9c191e3dfb842d8d2acfe33414841`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0244.JPG
138cc487a6e3ef4237b593aa54723384`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0245.JPG
9b1e0c61aef5971580556e990d45b982`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0246.JPG
b63b36bdb9c523933ea895a3662c879b`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0247.JPG
24c9c306453438f4981136ba8612a31b`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0248.JPG
c2208c4978866b662d0cf6552c89846b`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0249.JPG
34f322ff5dca0a5bddbcfa3441bc2ab5`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0250.JPG
8fda2cf6c444f8fee8140c226e24905f`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0251.JPG
ffd4763984b9aa6f08a18acdd9c3b3cc`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0252.JPG
75669a04e16d7ff5bddb491ca3c1ce6b`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0253.JPG
ae0b98df3304b6463398470cd92f68af`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0254.JPG
8e1d4aacc25e54b6a59888239735c083`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0255.JPG
643c477a7f48ee1d1bfb591ba1b4e29e`2014-07-27`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0202.JPG
bd9a175afbdeede7451987c2c8cabc84`2014-07-27`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0203.JPG
5d5dfb8f6f931f3826c8116cc56ee0c9`2014-07-27`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0204.JPG
142010005e328343c81df587f62b0358`2014-07-27`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0205.JPG
f6bdaea12555758c481b26fc93643315`2014-07-27`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0206.JPG
651c19c0839d8615cc8f2a40dda79d12`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0219.JPG
515a14873f7e1511b67b832f371e02a7`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0220.JPG
c6b58f08d6999d0e221da3ce2f480f30`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0224.JPG
d60ff81db356d7038e8a6f2213e1d969`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0225.JPG
00f454217dc0f9f0755d3b791bc48e0e`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0226.JPG
086539aa045e8e823f31a06f6c48d2cc`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0228.JPG
3ddd9b687575c31b9785086bae52853b`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0229.JPG
1754640e787ae658a01b89b9fe43cd20`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0231.JPG
46bc72b5576894941b67681e229356f8`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0232.JPG
5ed2317ddd3bef246bfe9341a6e42322`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0234.JPG
f539d71d82c40c4a3c8242c87eea0ead`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0235.JPG
b79860940ff7ce0ace964c60f97ad31d`2014-07-28`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0237.JPG
1d1908b268e6ef75e89da11dc5c5ec5c`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0183.JPG
34dd27b46e760338d7fb82dad9f6e391`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0184.JPG
df24e2b01ef936dbf4541091194a8859`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0185.JPG
0e3efda080c3973421c5110a10590442`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0186.JPG
ad45ca5952f09c826ebf3fbaf1417686`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0187.JPG
3bc3fda4bc168a80f4d568df3eed8f25`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0188.JPG
ac5f3f19a297bd83a72d40b1ef42ca56`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0189.JPG
afaec6b14d32ad609b4f8efe1eb7419b`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0190.JPG
b959303d2e831f55da90669e2ad79e05`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0191.JPG
b55e4687e20b4fbbfd927a32d8b86dee`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0192.JPG
4cae328071b350700b29c795ffeb852c`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0193.JPG
ab0ae360b13600c9376289a491555018`2014-07-13`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0194.JPG
271652cf232a64628f23e6fd093157e0`2014-07-22`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0195.JPG
9854c56ffb1e217c81e2b92ebdd9a277`2014-07-22`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0196.JPG
2b679f628f5ac4fdd16b22bbb0f5b24a`2014-07-22`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0197.JPG
54fce9360ef399eb216b0ccd532e3832`2014-07-27`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0198.JPG
ab03bfaa0cecdb761dfa1b7dfed621e6`2014-07-27`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0199.JPG
e01fc9902efcf008370a94159d2ea8f8`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0162.JPG
4d89aac529d84d6736644271217f80f9`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0163.JPG
75ae014a0867605f1e6b16ca7c2d4e87`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0164.JPG
eb85eed7871873a163932c8031b0afc0`2014-07-06`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0169.JPG
dd9abb2ebdf592b12298ec6bd3b39578`2014-07-06`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0170.JPG
c134951b46a68aab79f3d8593e1535b1`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0173.JPG
141237946f5049a12a3d13d0c3a42fd8`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0174.JPG
1b3c112266164e0d8af1d8c67360e84b`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0175.JPG
4396c33815cd6a03ec8240b23de8e53b`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0176.JPG
e779040f0bedc3a84b40036c87b2ffe1`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0177.JPG
508b65b1af0d397e53753600a0e0b6d9`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0178.JPG
b72cd6671f30fdc9e60738b79015a1a0`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0179.JPG
848b722ade3ebc31101151cf6974116d`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0180.JPG
52d37fc992779d7959cb8eee674f9982`2014-07-11`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0181.JPG
2ac7e2d45729c876e0f989775052004d`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0144.JPG
1569037eb4e55f8b7aedeb5366903be3`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0145.JPG
a869acea09ed61b7ab3728bef53694e4`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0146.JPG
aef9870c6ea7fb05f5baff771e46823b`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0147.JPG
7ab95c16775f382ec476b0f2b5bb34cd`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0148.JPG
daae252af6692d4a2497a54e8a8ab41e`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0149.JPG
beaff7206e45a30ae2b11f70a316f23b`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0150.JPG
bf50f50fe34f41e91b035aeca687a4e9`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0151.JPG
3c74f75759a1177b32c314aaf92c8f03`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0152.JPG
32876bfde7e24d6cd79abcc18dae0cb4`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0153.JPG
a29fd6d1c5d50e38e9178f3acb36d92c`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0154.JPG
f6fc8fcf3b1702c9a95e32290ac5b99f`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0155.JPG
4cb452196962df7ca0114ebe9ea2a9ad`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0156.JPG
1650a5927198cb93d9ee4674a568db72`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0157.JPG
648c091664d0c2f49096977cd6b9a6e1`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0158.JPG
b8638ee002cf3823007c636d61308896`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0159.JPG
8323b23f5416ebdbe0088ac5f61fd2c2`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0160.JPG
3c74f75759a1177b32c314aaf92c8f03`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0126.JPG
bf50f50fe34f41e91b035aeca687a4e9`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0127.JPG
beaff7206e45a30ae2b11f70a316f23b`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0128.JPG
daae252af6692d4a2497a54e8a8ab41e`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0129.JPG
3ad7056a9418f12a228ad8d69a6798a3`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0130.JPG
a9a72381d309a19eb152c443f4c418e2`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0131.JPG
160dc9a85241c621ed1956fc0be74e4c`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0132.JPG
bcb251d5c4b1fb08a926fb7378600ff6`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0133.JPG
87dd0113826db477bf6d3fc7b07a5716`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0134.JPG
483c0e2a4449979dcf2d46b6b1921641`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0135.JPG
722304cfabf585968debe47b59fe2fc3`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0136.JPG
fd06491d817e33539184013c1f0246e0`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0137.JPG
b09250f0f7a8e086e9af0ef731fd715a`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0138.JPG
635392cc95c1d8c7909223e006782f35`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0139.JPG
2dc3bf1a78b1b10944f13afbe510b3b0`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0140.JPG
376c66901617776d32e974b2d20a33a1`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0141.JPG
1650a5927198cb93d9ee4674a568db72`2014-07-05`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0142.JPG
75ae014a0867605f1e6b16ca7c2d4e87`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0108.JPG
4d89aac529d84d6736644271217f80f9`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0109.JPG
e01fc9902efcf008370a94159d2ea8f8`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0110.JPG
50ee37971f99daa91a24c2aaa7ac9cb8`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0111.JPG
b7457a1fa139b25861fbc35c89728077`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0112.JPG
d4e9b2891b73e4bf342356cd6b81c3b8`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0113.JPG
f6a24ad9bde52594628d34a253b4bcb2`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0114.JPG
9c8c5906ecf9cdb03d7518ab8787466d`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0115.JPG
0bd6a0fde9495fb7da33010a9f834684`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0116.JPG
8323b23f5416ebdbe0088ac5f61fd2c2`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0117.JPG
b8638ee002cf3823007c636d61308896`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0118.JPG
1acdebd037a319a420a7cb81829ec52e`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0119.JPG
648c091664d0c2f49096977cd6b9a6e1`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0120.JPG
1650a5927198cb93d9ee4674a568db72`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0121.JPG
4cb452196962df7ca0114ebe9ea2a9ad`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0122.JPG
f6fc8fcf3b1702c9a95e32290ac5b99f`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0123.JPG
a29fd6d1c5d50e38e9178f3acb36d92c`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0124.JPG
2ad4eba568809bf002898beb78fe1e1a`2014-06-29`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0090.JPG
b7f00c036dba422d6bc37d689f3773cf`2014-06-29`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0091.JPG
ad2b675b2cbaa1ace0b8d7dd267c2652`2014-06-29`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0092.JPG
891985682aacbfa19840186125b30bbe`2014-06-29`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0093.JPG
005a49deae639e3df6d197581e2f38ad`2014-06-29`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0094.JPG
15d6fb1280803b9300149ebe918d5fa9`2014-06-30`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0095.JPG
e767f956888d76bafd28436b588c648b`2014-06-30`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0096.JPG
d676e5adb19466559365172cdcc31919`2014-06-30`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0097.JPG
124c920c8f07b44f490d397801448951`2014-06-30`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0098.JPG
0fefe031997442554f17d007e99f85b1`2014-06-30`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0099.JPG
4a1e287bf8b2769055eadd9422ef6f3e`2014-06-30`camera360(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0100.JPG
df84f0472956203f5b00cf811459706d`2014-06-30`camera360(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0101.JPG
cb36340f424c2fbdd55e00e15c398b0c`2014-07-03`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0102.JPG
dd977bb41dc87b48bc64ff9a2f4151ac`2014-07-03`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0103.JPG
bf7a76af5f929ce421d119212b295ee8`2014-07-03`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0104.JPG
699726db10a0dba20b056d0b70902799`2014-07-03`-(-)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0105.JPG
aef9870c6ea7fb05f5baff771e46823b`2014-07-03`Apple(iPad2,2)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0106.JPG
134027c42e7012297932f2aff878acab`2014-06-26`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0067.JPG
d728958f754987d60347e9d904c1dedc`2014-06-26`Apple(iPad Air)`/media/kurt/Windows/Users/Kurt/Pictures/2015-07-10/IMG_0068.JPG
